X,Y,Z,E1,E2,mpt,load,contact,real_wire_speed,set_wire_speed
-177.42,39.93,276.02,7.31,192.69,2309.79169,1.16779,4.91985,3.2771,3.3594
-177.42,39.93,276.02,7.31,192.69,2309.80139,1.16818,4.92041,3.3626,3.3594
-177.42,39.93,276.02,7.31,192.69,2309.8031,1.16852,4.92009,3.3626,3.3594
-177.18,40.99,276.02,7.31,193,2309.80745,1.16901,4.9197,3.3626,3.3594
-177.18,40.99,276.02,7.31,193,2309.81017,1.16902,4.91955,3.3626,3.3594
-177.18,40.99,276.02,7.31,193,2309.81716,1.16993,4.91985,3.3626,3.3594
-177.18,40.99,276.02,7.31,193,2309.80454,1.16972,4.92011,3.3626,3.3594
-177.18,40.99,276.02,7.31,193,2309.80961,1.1699,4.92013,3.3626,3.3594
-177.18,40.99,276.02,7.31,193,2309.80659,1.17018,4.92049,3.3081,3.3594
-177.18,40.99,276.02,7.31,193,2309.81027,1.17047,4.92047,3.3081,3.3594
-176.98,41.86,276.01,7.31,193.31,2309.81331,1.17006,4.92021,3.3081,3.3594
-176.98,41.86,276.01,7.31,193.31,2309.81581,1.17015,4.92011,3.3081,3.3594
-176.98,41.86,276.01,7.31,193.31,2309.82165,1.17043,4.92015,3.3081,3.3594
-176.98,41.86,276.01,7.31,193.31,2309.82306,1.17035,4.92057,3.3081,3.3594
-176.98,41.86,276.01,7.31,193.31,2309.82476,1.17078,4.92033,3.3081,3.3594
-176.98,41.86,276.01,7.31,193.31,2309.78847,1.17114,4.91975,3.3081,3.3594
-176.81,42.58,276.01,7.31,193.56,2309.79348,1.17126,4.91968,3.3211,3.3594
-176.81,42.58,276.01,7.31,193.56,2309.79762,1.17157,4.91983,3.3211,3.3594
-176.81,42.58,276.01,7.31,193.56,2309.78463,1.17186,4.91978,3.3211,3.3594
-176.81,42.58,276.01,7.31,193.56,2309.79149,1.17163,4.91969,3.3211,3.3594
-176.81,42.58,276.01,7.31,193.56,2309.79511,1.17159,4.91982,3.3211,3.3594
-176.81,42.58,276.01,7.31,193.56,2309.80124,1.1704,4.91955,3.3211,3.3594
-176.81,42.58,276.01,7.31,193.56,2309.80829,1.1708,4.91963,3.3211,3.3594
-176.81,42.58,276.01,7.31,193.56,2309.81477,1.17086,4.91988,3.2745,3.3594
-176.55,43.65,276.01,7.31,193.88,2309.8174,1.17071,4.92003,3.2745,3.3594
-176.55,43.65,276.01,7.31,193.88,2309.79545,1.17088,4.92045,3.2745,3.3594
-176.55,43.65,276.01,7.31,193.88,2309.77486,1.17084,4.92005,3.2745,3.3594
-176.55,43.65,276.01,7.31,193.88,2309.76803,1.17072,4.92049,3.2745,3.3594
-176.55,43.65,276.01,7.31,193.88,2309.77549,1.17056,4.92034,3.2745,3.3594
-176.33,44.48,276.02,7.31,194.12,2309.79119,1.17016,4.9205,3.2745,3.3594
-176.33,44.48,276.02,7.31,194.12,2309.79078,1.17015,4.92033,3.2771,3.3594
-176.33,44.48,276.02,7.31,194.12,2309.77559,1.17012,4.92042,3.2771,3.3594
-176.33,44.48,276.02,7.31,194.12,2309.75988,1.17037,4.9202,3.2771,3.3594
-176.33,44.48,276.02,7.31,194.12,2309.74621,1.17006,4.92039,3.2771,3.3594
-176.33,44.48,276.02,7.31,194.12,2309.75588,1.1701,4.91948,3.2771,3.3594
-176.22,44.94,276.02,7.31,194.31,2309.76367,1.17042,4.91998,3.2771,3.3594
-176.22,44.94,276.02,7.31,194.31,2309.77028,1.17032,4.91937,3.2771,3.3594
-176.22,44.94,276.02,7.31,194.31,2309.75196,1.17034,4.91984,3.3029,3.3594
-176.22,44.94,276.02,7.31,194.31,2309.7683,1.16915,4.92069,3.3029,3.3594
-176.22,44.94,276.02,7.31,194.31,2309.77468,1.16943,4.92044,3.3029,3.3594
-176.22,44.94,276.02,7.31,194.31,2309.7884,1.16945,4.92027,3.3029,3.3594
-176.22,44.94,276.02,7.31,194.31,2309.77186,1.16869,4.92037,3.3029,3.3594
-175.92,46.09,276.02,7.31,194.69,2309.72856,1.16951,4.91973,3.3029,3.3594
-175.92,46.09,276.02,7.31,194.69,2309.72528,1.16959,4.91971,3.3263,3.3594
-175.92,46.09,276.02,7.31,194.69,2309.68195,1.16976,4.91935,3.3263,3.3594
-175.92,46.09,276.02,7.31,194.69,2309.70928,1.16923,4.91899,3.3263,3.3594
-175.92,46.09,276.02,7.31,194.69,2309.72953,1.16981,4.91977,3.3263,3.3594
-175.71,46.88,276.02,7.31,194.94,2309.71417,1.16795,4.91955,3.3263,3.3594
-175.71,46.88,276.02,7.31,194.94,2309.71417,1.16795,4.91955,3.3366,3.3594
-175.71,46.88,276.02,7.31,194.94,2309.69594,1.16823,4.91916,3.3366,3.3594
-175.71,46.88,276.02,7.31,194.94,2309.70818,1.16954,4.91872,3.3366,3.3594
-175.71,46.88,276.02,7.31,194.94,2309.72041,1.16939,4.91863,3.3366,3.3594
-175.71,46.88,276.02,7.31,194.94,2309.73787,1.16973,4.91886,3.3366,3.3594
-175.51,47.62,276.02,7.31,195.19,2309.71168,1.1706,4.91798,3.3366,3.3594
-175.51,47.62,276.02,7.31,195.19,2309.73381,1.17036,4.91807,3.3366,3.3594
-175.51,47.62,276.02,7.31,195.19,2309.72935,1.16977,4.91894,3.3366,3.3594
-175.51,47.62,276.02,7.31,195.19,2309.73972,1.17019,4.9193,3.334,3.3594
-175.51,47.62,276.02,7.31,195.19,2309.72573,1.16986,4.91939,3.334,3.3594
-175.51,47.62,276.02,7.31,195.19,2309.73774,1.17045,4.91935,3.334,3.3594
-175.51,47.62,276.02,7.31,195.19,2309.75302,1.1698,4.91985,3.334,3.3594
-175.3,48.38,276.02,7.31,195.44,2309.73412,1.16964,4.92043,3.334,3.3594
-175.3,48.38,276.02,7.31,195.44,2309.71049,1.16937,4.92034,3.334,3.3594
-175.3,48.38,276.02,7.31,195.44,2309.69922,1.16988,4.9201,3.334,3.3594
-175.3,48.38,276.02,7.31,195.44,2309.68036,1.16989,4.92015,3.3315,3.3594
-175.3,48.38,276.02,7.31,195.44,2309.69914,1.16989,4.92061,3.3315,3.3594
-175.3,48.38,276.02,7.31,195.44,2309.68874,1.16994,4.92034,3.3315,3.3594
-175.09,49.14,276.02,7.31,195.69,2309.67106,1.16981,4.92005,3.3315,3.3594
-175.09,49.14,276.02,7.31,195.69,2309.69268,1.16977,4.9198,3.3315,3.3594
-175.09,49.14,276.02,7.31,195.69,2309.67454,1.17015,4.91932,3.3315,3.3594
-175.09,49.14,276.02,7.31,195.69,2309.66651,1.17018,4.91999,3.3315,3.3594
-175.09,49.14,276.02,7.31,195.69,2309.6811,1.16978,4.92055,3.3418,3.3594
-174.87,49.92,276.02,7.31,195.94,2309.65611,1.16098,4.91965,3.3418,3.3594
-174.87,49.92,276.02,7.31,195.94,2309.64487,1.16162,4.91934,3.3418,3.3594
-174.87,49.92,276.02,7.31,195.94,2309.63702,1.16177,4.91963,3.3418,3.3594
-174.87,49.92,276.02,7.31,195.94,2309.65479,1.1623,4.92082,3.3418,3.3594
-174.87,49.92,276.02,7.31,195.94,2309.64935,1.16331,4.92083,3.3418,3.3594
-174.87,49.92,276.02,7.31,195.94,2309.64409,1.16407,4.92057,3.2977,3.3594
-174.67,50.64,276.01,7.31,196.19,2309.64934,1.16608,4.91934,3.2977,3.3594
-174.67,50.64,276.01,7.31,196.19,2309.68587,1.16696,4.91931,3.2977,3.3594
-174.67,50.64,276.01,7.31,196.19,2309.68302,1.16727,4.91918,3.2977,3.3594
-174.67,50.64,276.01,7.31,196.19,2309.67809,1.16724,4.91917,3.2977,3.3594
-174.67,50.64,276.01,7.31,196.19,2309.69175,1.16783,4.91926,3.2977,3.3594
-174.67,50.64,276.01,7.31,196.19,2309.67418,1.16831,4.91891,3.2977,3.3594
-174.67,50.64,276.01,7.31,196.19,2309.66606,1.16899,4.91974,3.2977,3.3594
-174.46,51.36,276.01,7.31,196.44,2309.67697,1.16964,4.91931,3.2382,3.3594
-174.46,51.36,276.01,7.31,196.44,2309.69262,1.16941,4.91964,3.2382,3.3594
-174.46,51.36,276.01,7.31,196.44,2309.66542,1.17034,4.91908,3.2382,3.3594
-174.46,51.36,276.01,7.31,196.44,2309.66167,1.17052,4.91919,3.2382,3.3594
-174.46,51.36,276.01,7.31,196.44,2309.65532,1.17047,4.91939,3.2382,3.3594
-174.46,51.36,276.01,7.31,196.44,2309.64866,1.1701,4.91923,3.2382,3.3594
-174.12,52.5,276.01,7.31,196.75,2309.63767,1.16995,4.91954,3.2382,3.3594
-174.12,52.5,276.01,7.31,196.75,2309.63149,1.17047,4.91901,3.2382,3.3594
-174.12,52.5,276.01,7.31,196.75,2309.62351,1.1706,4.9194,3.2382,3.3594
-174.12,52.5,276.01,7.31,196.75,2309.62028,1.1707,4.91981,3.2382,3.3594
-174.12,52.5,276.01,7.31,196.75,2309.57751,1.1708,4.91956,3.2382,3.3594
-174.12,52.5,276.01,7.31,196.75,2309.57796,1.17096,4.91975,3.2382,3.3594
-173.87,53.3,276.02,7.31,197.06,2309.57985,1.17165,4.91961,3.2382,3.3594
-173.87,53.3,276.02,7.31,197.06,2309.58043,1.17134,4.9193,3.2382,3.3594
-173.87,53.3,276.02,7.31,197.06,2309.58105,1.17147,4.91879,3.3263,3.3594
-173.87,53.3,276.02,7.31,197.06,2309.60154,1.17129,4.91891,3.3263,3.3594
-173.87,53.3,276.02,7.31,197.06,2309.59923,1.17169,4.9195,3.3263,3.3594
-173.87,53.3,276.02,7.31,197.06,2309.64712,1.17158,4.92041,3.3263,3.3594
-173.65,54.03,276.02,7.31,197.31,2309.63955,1.17187,4.92013,3.3263,3.3594
-173.65,54.03,276.02,7.31,197.31,2309.63465,1.17169,4.9198,3.3263,3.3594
-173.65,54.03,276.02,7.31,197.31,2309.62434,1.17206,4.92013,3.3263,3.3594
-173.65,54.03,276.02,7.31,197.31,2309.62257,1.17219,4.9199,3.3263,3.3594
-173.65,54.03,276.02,7.31,197.31,2309.61643,1.17216,4.91928,3.36,3.3594
-173.65,54.03,276.02,7.31,197.31,2309.61643,1.17216,4.91928,3.36,3.3594
-173.39,54.85,276.02,7.31,197.56,2309.60759,1.17336,4.91895,3.36,3.3594
-173.39,54.85,276.02,7.31,197.56,2309.59222,1.17303,4.91954,3.36,3.3594
-173.39,54.85,276.02,7.31,197.56,2309.61293,1.17298,4.91918,3.36,3.3594
-173.39,54.85,276.02,7.31,197.56,2309.61003,1.171,4.9193,3.36,3.3594
-173.39,54.85,276.02,7.31,197.56,2309.60562,1.16875,4.92021,3.36,3.3594
-173.39,54.85,276.02,7.31,197.56,2309.6041,1.16829,4.91992,3.3885,3.3594
-173.39,54.85,276.02,7.31,197.56,2309.60162,1.16581,4.92066,3.3885,3.3594
-173.16,55.58,276.02,7.31,197.81,2309.59837,1.16353,4.92066,3.3885,3.3594
-173.16,55.58,276.02,7.31,197.81,2309.59612,1.16512,4.91961,3.3885,3.3594
-173.16,55.58,276.02,7.31,197.81,2309.59535,1.16533,4.91966,3.3885,3.3594
-173.16,55.58,276.02,7.31,197.81,2309.59447,1.1658,4.91995,3.3885,3.3594
-173.16,55.58,276.02,7.31,197.81,2309.59359,1.16646,4.91959,3.3885,3.3594
-173.16,55.58,276.02,7.31,197.81,2309.59153,1.16768,4.9197,3.3366,3.3594
-172.89,56.39,276.02,7.31,198.06,2309.59109,1.1687,4.92003,3.3366,3.3594
-172.89,56.39,276.02,7.31,198.06,2309.58979,1.16939,4.91995,3.3366,3.3594
-172.89,56.39,276.02,7.31,198.06,2309.58942,1.1692,4.9194,3.3366,3.3594
-172.89,56.39,276.02,7.31,198.06,2309.589,1.16962,4.91921,3.3366,3.3594
-172.89,56.39,276.02,7.31,198.06,2309.63997,1.16973,4.91949,3.3366,3.3594
-172.89,56.39,276.02,7.31,198.06,2309.63593,1.17008,4.91935,3.2823,3.3594
-172.89,56.39,276.02,7.31,198.06,2309.63023,1.16983,4.92048,3.2823,3.3594
-172.66,57.09,276.02,7.31,198.31,2309.61753,1.17045,4.91999,3.2823,3.3594
-172.66,57.09,276.02,7.31,198.31,2309.61464,1.17069,4.9199,3.2823,3.3594
-172.66,57.09,276.02,7.31,198.31,2309.61178,1.1706,4.91993,3.2823,3.3594
-172.66,57.09,276.02,7.31,198.31,2309.60734,1.17069,4.92046,3.2823,3.3594
-172.66,57.09,276.02,7.31,198.31,2309.63759,1.16953,4.92067,3.2823,3.3594
-172.41,57.85,276.02,7.31,198.56,2309.62955,1.16961,4.92046,3.2745,3.3594
-172.41,57.85,276.02,7.31,198.56,2309.62355,1.16999,4.92008,3.2745,3.3594
-172.41,57.85,276.02,7.31,198.56,2309.63457,1.16989,4.92043,3.2745,3.3594
-172.41,57.85,276.02,7.31,198.56,2309.63016,1.16954,4.91983,3.2745,3.3594
-172.41,57.85,276.02,7.31,198.56,2309.64587,1.16971,4.91936,3.2745,3.3594
-172.41,57.85,276.02,7.31,198.56,2309.63378,1.16961,4.92045,3.2745,3.3594
-172.15,58.64,276.02,7.31,198.81,2309.63018,1.16943,4.92034,3.2745,3.3594
-172.15,58.64,276.02,7.31,198.81,2309.62103,1.16904,4.92128,3.3315,3.3594
-172.15,58.64,276.02,7.31,198.81,2309.61365,1.169,4.92068,3.3315,3.3594
-172.15,58.64,276.02,7.31,198.81,2309.61137,1.16912,4.92033,3.3315,3.3594
-172.15,58.64,276.02,7.31,198.81,2309.60903,1.16907,4.92009,3.3315,3.3594
-172.15,58.64,276.02,7.31,198.81,2309.60676,1.16934,4.91999,3.3315,3.3594
-172.15,58.64,276.02,7.31,198.81,2309.62997,1.16926,4.91976,3.3315,3.3594
-171.88,59.41,276.02,7.31,199.06,2309.65379,1.16954,4.92025,3.3315,3.3594
-171.88,59.41,276.02,7.31,199.06,2309.63891,1.16974,4.92015,3.334,3.3594
-171.88,59.41,276.02,7.31,199.06,2309.68982,1.17014,4.92094,3.334,3.3594
-171.88,59.41,276.02,7.31,199.06,2309.68041,1.17023,4.92053,3.334,3.3594
-171.88,59.41,276.02,7.31,199.06,2309.67181,1.17043,4.92027,3.334,3.3594
-171.88,59.41,276.02,7.31,199.06,2309.66472,1.17049,4.92006,3.334,3.3594
-171.5,60.49,276.02,7.31,199.44,2309.65743,1.17084,4.9202,3.334,3.3594
-171.5,60.49,276.02,7.31,199.44,2309.644,1.17069,4.91995,3.334,3.3594
-171.5,60.49,276.02,7.31,199.44,2309.65834,1.16975,4.92088,3.2874,3.3594
-171.5,60.49,276.02,7.31,199.44,2309.64645,1.17,4.92039,3.2874,3.3594
-171.5,60.49,276.02,7.31,199.44,2309.64099,1.17016,4.9198,3.2874,3.3594
-171.5,60.49,276.02,7.31,199.44,2309.63262,1.1706,4.92016,3.2874,3.3594
-171.5,60.49,276.02,7.31,199.44,2309.62756,1.17059,4.9199,3.2874,3.3594
-171.26,61.18,276.02,7.31,199.62,2309.59909,1.17082,4.91994,3.2874,3.3594
-171.26,61.18,276.02,7.31,199.62,2309.59683,1.17097,4.92005,3.2874,3.3594
-171.26,61.18,276.02,7.31,199.62,2309.6206,1.17099,4.9197,3.2874,3.3594
-171.26,61.18,276.02,7.31,199.62,2309.61189,1.17123,4.9202,3.3237,3.3594
-171.26,61.18,276.02,7.31,199.62,2309.60845,1.17135,4.91989,3.3237,3.3594
-171,61.89,276.02,7.31,199.88,2309.60638,1.17133,4.91958,3.3237,3.3594
-171,61.89,276.02,7.31,199.88,2309.6247,1.17172,4.91951,3.3237,3.3594
-171,61.89,276.02,7.31,199.88,2309.62119,1.17161,4.91982,3.3237,3.3594
-171,61.89,276.02,7.31,199.88,2309.61748,1.17189,4.91919,3.3237,3.3594
-171,61.89,276.02,7.31,199.88,2309.63377,1.17156,4.91894,3.3237,3.3594
-171,61.89,276.02,7.31,199.88,2309.62485,1.1703,4.91858,3.3237,3.3594
-170.72,62.68,276.02,7.31,200.19,2309.64581,1.16972,4.91907,3.3237,3.3594
-170.72,62.68,276.02,7.31,200.19,2309.64581,1.16972,4.91907,3.3237,3.3594
-170.72,62.68,276.02,7.31,200.19,2309.66568,1.17003,4.91906,3.3237,3.3594
-170.72,62.68,276.02,7.31,200.19,2309.68906,1.16975,4.91905,3.3237,3.3594
-170.72,62.68,276.02,7.31,200.19,2309.70467,1.16901,4.91941,3.3237,3.3594
-170.72,62.68,276.02,7.31,200.19,2309.71214,1.16954,4.9196,3.3133,3.3594
-170.44,63.41,276.02,7.31,200.38,2309.72404,1.16916,4.91954,3.3133,3.3594
-170.44,63.41,276.02,7.31,200.38,2309.7339,1.16959,4.91971,3.3133,3.3594
-170.44,63.41,276.02,7.31,200.38,2309.70244,1.16929,4.91922,3.3133,3.3594
-170.44,63.41,276.02,7.31,200.38,2309.70244,1.16929,4.91922,3.3133,3.3594
-170.44,63.41,276.02,7.31,200.38,2309.69082,1.16793,4.91932,3.3133,3.3594
-170.44,63.41,276.02,7.31,200.38,2309.72289,1.1668,4.91916,3.3133,3.3594
-170.44,63.41,276.02,7.31,200.38,2309.74007,1.16805,4.91859,3.3211,3.3594
-170.18,64.11,276.02,7.31,200.62,2309.72258,1.16871,4.91875,3.3211,3.3594
-170.18,64.11,276.02,7.31,200.62,2309.73048,1.16849,4.91918,3.3211,3.3594
-170.18,64.11,276.02,7.31,200.62,2309.71476,1.16912,4.9193,3.3211,3.3594
-170.18,64.11,276.02,7.31,200.62,2309.73279,1.16787,4.9198,3.3211,3.3594
-170.18,64.11,276.02,7.31,200.62,2309.73624,1.16809,4.9199,3.3211,3.3594
-170.18,64.11,276.02,7.31,200.62,2309.70178,1.16897,4.91963,3.3211,3.3594
-170.18,64.11,276.02,7.31,200.62,2309.70271,1.16857,4.91921,3.3211,3.3594
-169.77,65.19,276.02,7.31,201,2309.73543,1.16908,4.9195,3.2874,3.3594
-169.77,65.19,276.02,7.31,201,2309.74629,1.16955,4.91932,3.2874,3.3594
-169.77,65.19,276.02,7.31,201,2309.76233,1.16966,4.91948,3.2874,3.3594
-169.77,65.19,276.02,7.31,201,2309.77903,1.16999,4.91917,3.2874,3.3594
-169.77,65.19,276.02,7.31,201,2309.77903,1.16999,4.91917,3.2874,3.3594
-169.48,65.95,276.02,7.31,201.25,2309.79759,1.1701,4.9186,3.3185,3.3594
-169.48,65.95,276.02,7.31,201.25,2309.80176,1.17031,4.91875,3.3185,3.3594
-169.48,65.95,276.02,7.31,201.25,2309.78721,1.17028,4.91879,3.3185,3.3594
-169.48,65.95,276.02,7.31,201.25,2309.78721,1.17028,4.91879,3.3185,3.3594
-169.48,65.95,276.02,7.31,201.25,2309.78458,1.17037,4.91849,3.3185,3.3594
-169.48,65.95,276.02,7.31,201.25,2309.83022,1.17048,4.91874,3.3185,3.3594
-169.2,66.67,276.02,7.31,201.5,2309.81065,1.1703,4.91886,3.3185,3.3594
-169.2,66.67,276.02,7.31,201.5,2309.81636,1.17012,4.91923,3.3548,3.3594
-169.2,66.67,276.02,7.31,201.5,2309.7968,1.17086,4.91877,3.3548,3.3594
-169.2,66.67,276.02,7.31,201.5,2309.80483,1.17094,4.91963,3.3548,3.3594
-169.2,66.67,276.02,7.31,201.5,2309.81292,1.17078,4.9207,3.3548,3.3594
-169.2,66.67,276.02,7.31,201.5,2309.79948,1.17136,4.92046,3.3548,3.3594
-168.88,67.47,276.02,7.31,201.75,2309.80291,1.17104,4.92025,3.3548,3.3594
-168.88,67.47,276.02,7.31,201.75,2309.79236,1.17149,4.92023,3.3548,3.3594
-168.88,67.47,276.02,7.31,201.75,2309.78246,1.16986,4.92023,3.3548,3.3594
-168.88,67.47,276.02,7.31,201.75,2309.78852,1.16827,4.92036,3.3548,3.3594
-168.88,67.47,276.02,7.31,201.75,2309.77182,1.16802,4.92068,3.3548,3.3594
-168.88,67.47,276.02,7.31,201.75,2309.78965,1.16987,4.92033,3.3548,3.3594
-168.6,68.16,276.02,7.31,202,2309.79615,1.17002,4.91986,3.3548,3.3594
-168.6,68.16,276.02,7.31,202,2309.80428,1.17011,4.91987,3.3548,3.3594
-168.6,68.16,276.02,7.31,202,2309.796,1.16899,4.91954,3.334,3.3594
-168.6,68.16,276.02,7.31,202,2309.82389,1.17024,4.91938,3.334,3.3594
-168.6,68.16,276.02,7.31,202,2309.85507,1.17034,4.9189,3.334,3.3594
-168.6,68.16,276.02,7.31,202,2309.85289,1.16935,4.91871,3.334,3.3594
-168.29,68.91,276.02,7.31,202.25,2309.85212,1.16858,4.91819,3.334,3.3594
-168.29,68.91,276.02,7.31,202.25,2309.83353,1.16783,4.91837,3.334,3.3594
-168.29,68.91,276.02,7.31,202.25,2309.83353,1.16783,4.91837,3.334,3.3594
-168.29,68.91,276.02,7.31,202.25,2309.83668,1.16953,4.91902,3.2434,3.3594
-168.29,68.91,276.02,7.31,202.25,2309.83745,1.16968,4.91957,3.2434,3.3594
-168.29,68.91,276.02,7.31,202.25,2309.83856,1.16963,4.92044,3.2434,3.3594
-167.99,69.65,276.02,7.31,202.5,2309.82482,1.17,4.92022,3.2434,3.3594
-167.99,69.65,276.02,7.31,202.5,2309.8278,1.16987,4.92057,3.2434,3.3594
-167.99,69.65,276.02,7.31,202.5,2309.80956,1.16943,4.92044,3.2434,3.3594
-167.99,69.65,276.02,7.31,202.5,2309.81493,1.16997,4.92025,3.2434,3.3594
-167.99,69.65,276.02,7.31,202.5,2309.81755,1.17013,4.92014,3.233,3.3594
-167.99,69.65,276.02,7.31,202.5,2309.81994,1.16975,4.92062,3.233,3.3594
-167.69,70.37,276.02,7.31,202.75,2309.82433,1.17012,4.92034,3.233,3.3594
-167.69,70.37,276.02,7.31,202.75,2309.82622,1.17016,4.92033,3.233,3.3594
-167.69,70.37,276.02,7.31,202.75,2309.80902,1.17077,4.92067,3.233,3.3594
-167.69,70.37,276.02,7.31,202.75,2309.79623,1.17105,4.91996,3.233,3.3594
-167.69,70.37,276.02,7.31,202.75,2309.80027,1.17105,4.91988,3.233,3.3594
-167.69,70.37,276.02,7.31,202.75,2309.80771,1.1704,4.91997,3.3055,3.3594
-167.4,71.05,276.02,7.31,203,2309.81117,1.16998,4.91988,3.3055,3.3594
-167.4,71.05,276.02,7.31,203,2309.81448,1.17023,4.92018,3.3055,3.3594
-167.4,71.05,276.02,7.31,203,2309.84585,1.16958,4.9204,3.3055,3.3594
-167.4,71.05,276.02,7.31,203,2309.84553,1.17011,4.92001,3.3055,3.3594
-167.4,71.05,276.02,7.31,203,2309.82347,1.17078,4.92015,3.3055,3.3594
-167.4,71.05,276.02,7.31,203,2309.82564,1.17117,4.92002,3.3289,3.3594
-166.96,72.09,276.02,7.31,203.38,2309.82713,1.17106,4.92004,3.3289,3.3594
-166.96,72.09,276.02,7.31,203.38,2309.82877,1.17087,4.91981,3.3289,3.3594
-166.96,72.09,276.02,7.31,203.38,2309.82996,1.17079,4.91995,3.3289,3.3594
-166.96,72.09,276.02,7.31,203.38,2309.80278,1.17083,4.91941,3.3289,3.3594
-166.96,72.09,276.02,7.31,203.38,2309.81396,1.16864,4.9197,3.3289,3.3594
-166.96,72.09,276.02,7.31,203.38,2309.81631,1.16486,4.91944,3.3289,3.3594
-166.65,72.8,276.02,7.31,203.62,2309.68817,1.16069,4.91945,3.3807,3.3594
-166.65,72.8,276.02,7.31,203.62,2309.67973,1.1616,4.91931,3.3807,3.3594
-166.65,72.8,276.02,7.31,203.62,2309.70923,1.16195,4.91913,3.3807,3.3594
-166.65,72.8,276.02,7.31,203.62,2309.73112,1.16269,4.91902,3.3807,3.3594
-166.65,72.8,276.02,7.31,203.62,2309.721,1.16436,4.91933,3.3807,3.3594
-166.37,73.44,276.02,7.31,203.81,2309.74043,1.16426,4.92,3.3807,3.3594
-166.37,73.44,276.02,7.31,203.81,2309.75082,1.16528,4.91977,3.3807,3.3594
-166.37,73.44,276.02,7.31,203.81,2309.75836,1.16617,4.91992,3.3652,3.3594
-166.37,73.44,276.02,7.31,203.81,2309.77309,1.16573,4.92062,3.3652,3.3594
-166.37,73.44,276.02,7.31,203.81,2309.7645,1.16753,4.92022,3.3652,3.3594
-166.37,73.44,276.02,7.31,203.81,2309.77572,1.16914,4.92023,3.3652,3.3594
-166.37,73.44,276.02,7.31,203.81,2309.78492,1.16882,4.91992,3.3652,3.3594
-166.06,74.15,276.02,7.31,204.06,2309.78991,1.16863,4.91984,3.3652,3.3594
-166.06,74.15,276.02,7.31,204.06,2309.79388,1.16858,4.91959,3.3652,3.3594
-166.06,74.15,276.02,7.31,204.06,2309.79843,1.16904,4.9193,3.2899,3.3594
-166.06,74.15,276.02,7.31,204.06,2309.80252,1.16982,4.91927,3.2899,3.3594
-166.06,74.15,276.02,7.31,204.06,2309.85733,1.16997,4.91979,3.2899,3.3594
-166.06,74.15,276.02,7.31,204.06,2309.85476,1.16946,4.92062,3.2899,3.3594
-165.59,75.19,276.02,7.31,204.44,2309.85253,1.16946,4.92019,3.2899,3.3594
-165.59,75.19,276.02,7.31,204.44,2309.8402,1.1698,4.92038,3.2899,3.3594
-165.59,75.19,276.02,7.31,204.44,2309.84075,1.16999,4.92068,3.2899,3.3594
-165.59,75.19,276.02,7.31,204.44,2309.84104,1.16966,4.92102,3.2899,3.3594
-165.59,75.19,276.02,7.31,204.44,2309.84129,1.16991,4.92107,3.2899,3.3594
-165.59,75.19,276.02,7.31,204.44,2309.84149,1.16974,4.92078,3.2849,3.3594
-165.59,75.19,276.02,7.31,204.44,2309.84174,1.16996,4.92044,3.2849,3.3594
-165.59,75.19,276.02,7.31,204.44,2309.84206,1.16884,4.91998,3.2849,3.3594
-165.27,75.89,276.02,7.31,204.69,2309.84248,1.16772,4.91951,3.2849,3.3594
-165.27,75.89,276.02,7.31,204.69,2309.84259,1.16785,4.91981,3.2849,3.3594
-165.27,75.89,276.02,7.31,204.69,2309.8427,1.16887,4.91922,3.2849,3.3594
-165.27,75.89,276.02,7.31,204.69,2309.84286,1.16941,4.9191,3.2849,3.3594
-165.27,75.89,276.02,7.31,204.69,2309.84293,1.16945,4.91889,3.3003,3.3594
-165.27,75.89,276.02,7.31,204.69,2309.84301,1.16894,4.91914,3.3003,3.3594
-165.27,75.89,276.02,7.31,204.69,2309.84313,1.16872,4.91915,3.3003,3.3594
-164.92,76.65,276.02,7.31,204.94,2309.84325,1.16986,4.91951,3.3003,3.3594
-164.92,76.65,276.02,7.31,204.94,2309.84335,1.16928,4.9202,3.3003,3.3594
-164.92,76.65,276.02,7.31,204.94,2309.84339,1.16886,4.91997,3.3003,3.3594
-164.92,76.65,276.02,7.31,204.94,2309.84342,1.16899,4.92021,3.3003,3.3594
-164.92,76.65,276.02,7.31,204.94,2309.84347,1.16952,4.9207,3.2771,3.3594
-164.92,76.65,276.02,7.31,204.94,2309.8435,1.17027,4.92017,3.2771,3.3594
-164.59,77.35,276.02,7.31,205.19,2309.84355,1.16986,4.92019,3.2771,3.3594
-164.59,77.35,276.02,7.31,205.19,2309.84358,1.17012,4.92049,3.2771,3.3594
-164.59,77.35,276.02,7.31,205.19,2309.84359,1.17036,4.92037,3.2771,3.3594
-164.59,77.35,276.02,7.31,205.19,2309.8436,1.17044,4.92049,3.2771,3.3594
-164.59,77.35,276.02,7.31,205.19,2309.84361,1.1705,4.92097,3.2564,3.3594
-164.59,77.35,276.02,7.31,205.19,2309.88677,1.17148,4.91988,3.2564,3.3594
-164.28,78,276.02,7.31,205.38,2309.88145,1.17207,4.91993,3.2564,3.3594
-164.28,78,276.02,7.31,205.38,2309.87348,1.17276,4.91922,3.2564,3.3594
-164.28,78,276.02,7.31,205.38,2309.86711,1.17236,4.91857,3.2564,3.3594
-164.28,78,276.02,7.31,205.38,2309.86661,1.17227,4.91863,3.2564,3.3594
-164.28,78,276.02,7.31,205.38,2309.86455,1.17228,4.91843,3.2564,3.3594
