loop_time,x,y,z,angle_x,angle_y,angle_z,layer,do1,rwfs,swfs,tcp_speed_output
0.012907999975141138,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,1.0,8.0,8.0,0.0
0.015404100005980581,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,1.0,8.0,8.0,0.0
0.014068200020119548,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,1.0,8.0,8.0,0.0
0.012749899993650615,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,1.0,8.0,8.0,0.0
0.016452800016850233,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,1.0,8.0,8.0,0.0
0.014345999981742352,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,1.0,8.0,8.0,0.0
0.013891700014937669,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,1.0,8.0,8.0,0.0
0.012534799985587597,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,1.0,8.0,8.0,0.0
0.014464800013229251,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,1.0,8.0,8.0,0.0
0.01294169999891892,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,1.0,8.0,8.0,0.0
0.012410700030159205,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.015732500003650784,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014176399970892817,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01322339999023825,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014528100029565394,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014865700039081275,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012624300026800483,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013931300025433302,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012742199993226677,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.015140999981667846,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012586999975610524,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014680300024338067,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.016439200029708445,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013900800026021898,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.0136515999911353,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013244600035250187,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014975300000514835,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013421099982224405,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013638400007039309,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.015782800037413836,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01569739996921271,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012141600018367171,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013768300006631762,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014002299983985722,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01396699994802475,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012651099998038262,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012891699967440218,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014956999977584928,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.011911300010979176,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014326500007882714,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012239200004842132,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014233199995942414,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014870300015900284,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013477400003466755,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01694970001699403,239.03,275.28,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013422599993646145,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014102299988735467,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013030500034801662,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014928300050087273,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014152900024782866,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01345450000371784,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.016163099964614958,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01523240003734827,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01130770001327619,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013064099999610335,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01536130002932623,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012698999955318868,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014232799992896616,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012591400009114295,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014180800004396588,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014538399991579354,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012621300003957003,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01616729999659583,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.010712200019042939,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014454300049692392,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014249900006689131,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013500200002454221,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.0132679000380449,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012773399997968227,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01624430000083521,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012019700021483004,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013122999982442707,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013752800005022436,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01373750000493601,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012818299990613014,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014182700018864125,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012708800029940903,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014044499956071377,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012226500024553388,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01354489999357611,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014147199981380254,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014171999995596707,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012095700018107891,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013084599981084466,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.015558799961581826,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012195799965411425,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01369729998987168,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013820199994370341,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014491200039628893,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014559899980667979,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01175209996290505,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.016879400005564094,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013699600007385015,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013779599976260215,239.03,275.28,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01294179999968037,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01695830002427101,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012609399971552193,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012779499986208975,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013444399985019118,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.016101600020192564,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013078299991320819,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014797600044403225,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.0164812000002712,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013799699954688549,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013046100037172437,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014010800048708916,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.015242499997839332,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01355670002521947,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013407399994321167,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013426899968180805,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014548200007993728,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012721500010229647,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013395800022408366,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.015544599969871342,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01338619994930923,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.015041700040455908,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012511899985838681,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014348400000017136,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014553399989381433,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.0133790000109002,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.017256699968129396,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013170599995646626,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014208099979441613,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012695500045083463,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01685170002747327,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013320900034159422,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01186599995708093,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.0167848999844864,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013348600012250245,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013644500053487718,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012554100016131997,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013957599992863834,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013044300023466349,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014102299988735467,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01290779997361824,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014521700039040297,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012396900041494519,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.011731900041922927,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014822099998127669,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01389750000089407,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012382199987769127,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012566399993374944,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.015896500030066818,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014819099975284189,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014357800013385713,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013440700015053153,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014189900015480816,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013315999996848404,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013715800014324486,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014943300047889352,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012862199975643307,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014066000003367662,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01380099996458739,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01411390001885593,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01279799995245412,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014183800027240068,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012415000004693866,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01509010000154376,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012421499995980412,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.015363499987870455,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013615100004244596,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01268700003856793,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01428999996278435,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012828600010834634,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014654799946583807,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013175200030673295,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013477200001943856,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012627299991436303,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013637600000947714,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01303670002380386,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012970799987670034,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.017524200025945902,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013502800022251904,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01396409998415038,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013313299976289272,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01361589995212853,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012990000017452985,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.011892300040926784,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01507079997099936,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013922900019679219,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013396999973338097,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012453400006052107,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.016089499986264855,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013155900000128895,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012444299994967878,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013288700021803379,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.015514600032474846,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012314299994613975,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01306769996881485,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.015141499985475093,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013853599957656115,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012417499965522438,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01186470000538975,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.016784499981440604,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013690299994777888,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013094800000544637,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012850900006014854,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014225899998564273,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012824500037822872,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014077000028919429,239.03,275.28,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.016403899993747473,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013229799980763346,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01254470000276342,239.03,275.28,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.013820799998939037,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.015782999980729073,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01310609997017309,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014758200035430491,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.0147492999676615,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012425000022631139,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014796199975535274,239.03,275.28,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012901700043585151,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01531240000622347,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012136800040025264,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014763100014533848,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014634199964348227,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.015464500000234693,239.03,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014209399989340454,239.04,275.28,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.0283462000079453,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.01617139996960759,239.04,275.29,-30.17,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.012655599974095821,239.06,275.2,-30.18,-179.24,-0.37,177.96,1.0,0.0,8.0,8.0,0.0
0.014854400011245161,239.17,274.83,-30.17,-179.23,-0.37,177.95,1.0,0.0,8.0,8.0,0.1
0.014120200008619577,239.21,274.29,-30.15,-179.23,-0.37,177.94,1.0,0.0,8.0,8.0,0.1
0.01612710003973916,239.0,273.34,-30.22,-179.23,-0.38,177.94,1.0,0.0,8.0,8.0,0.1
0.015321999962907284,238.78,272.12,-30.26,-179.23,-0.38,177.95,1.0,0.0,8.0,8.0,0.1
0.01381600002059713,238.66,270.52,-30.26,-179.23,-0.38,177.95,1.0,0.0,8.0,8.0,0.1
0.016423099965322763,238.53,268.81,-30.27,-179.23,-0.38,177.94,1.0,0.0,8.0,8.0,0.1
0.014072999998461455,238.45,267.15,-30.26,-179.23,-0.38,177.94,1.0,0.0,8.0,8.0,0.1
0.015065500047057867,238.44,265.95,-30.23,-179.23,-0.38,177.94,1.0,0.0,8.0,8.0,0.1
0.014110599993728101,238.39,264.35,-30.21,-179.23,-0.38,177.94,1.0,0.0,8.0,8.0,0.1
0.01705939997918904,238.32,262.74,-30.19,-179.23,-0.38,177.94,1.0,0.0,8.0,8.0,0.1
0.011949800013098866,238.25,261.12,-30.16,-179.23,-0.38,177.94,1.0,0.0,8.0,8.0,0.1
0.01586949999909848,238.14,259.51,-30.13,-179.23,-0.38,177.94,1.0,0.0,8.0,8.0,0.1
0.014164599997457117,238.06,258.28,-30.13,-179.23,-0.38,177.94,1.0,0.0,8.0,8.0,0.1
0.015869900002144277,238.01,256.72,-30.1,-179.23,-0.38,177.94,1.0,0.0,8.0,8.0,0.1
0.014730399998370558,237.97,255.15,-30.06,-179.24,-0.37,177.94,1.0,0.0,8.0,8.0,0.1
0.013511900033336133,237.89,253.52,-30.04,-179.24,-0.37,177.94,1.0,0.0,8.0,8.0,0.1
0.017483899951912463,237.81,251.88,-30.01,-179.24,-0.37,177.94,1.0,0.0,8.0,8.0,0.1
0.013594000018201768,237.75,250.27,-29.97,-179.24,-0.37,177.94,1.0,0.0,8.0,8.0,0.1
0.014553999993950129,237.66,248.68,-29.95,-179.24,-0.37,177.94,1.0,0.0,8.0,8.0,0.1
0.013821700005792081,237.6,247.46,-29.94,-179.24,-0.37,177.94,1.0,0.0,8.0,8.0,0.1
0.016557900002226233,237.54,245.88,-29.92,-179.24,-0.37,177.94,1.0,0.0,8.0,8.0,0.1
0.012708800029940903,237.46,244.28,-29.88,-179.24,-0.37,177.94,1.0,0.0,8.0,8.0,0.1
0.015048999979626387,237.37,242.66,-29.85,-179.24,-0.37,177.94,1.0,0.0,8.0,8.0,0.1
0.01474630000302568,237.34,241.47,-29.81,-179.24,-0.37,177.94,1.0,0.0,8.0,8.0,0.1
0.015228500007651746,237.26,239.86,-29.78,-179.24,-0.37,177.94,1.0,0.0,8.0,8.0,0.1
0.015419200004544109,237.15,238.24,-29.79,-179.24,-0.37,177.95,1.0,0.0,8.0,8.0,0.1
0.015514500031713396,237.09,236.63,-29.75,-179.24,-0.37,177.94,1.0,0.0,8.0,8.0,0.1
0.015502800000831485,237.02,235.05,-29.73,-179.24,-0.37,177.95,1.0,0.0,8.0,8.0,0.1
0.013385800004471093,236.91,233.43,-29.73,-179.24,-0.37,177.95,1.0,0.0,8.0,8.0,0.1
